name;new_place_id;review_rating;rating;review_likes;place_id;review_text;review_word_count;cleaned_review;polarity_clean_reviews;subjectivity_clean_reviews;sentiment_clean_reviews
Lidl;Lidl Kehl  - Boschstraße 3;5;4,2;1;ChIJpa45do3OlkcR4o3pBF4yTe8;Super sehr gut;3;super sehr gut;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;5;4,2;0;ChIJpa45do3OlkcR4o3pBF4yTe8;Lidl löhnt sich nicht😂😂;4;lidl löhnt nicht;0;0;Sentiment(polarity=0.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;5;4,2;0;ChIJpa45do3OlkcR4o3pBF4yTe8;Gut;1;gut;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;4;4,2;0;ChIJpa45do3OlkcR4o3pBF4yTe8;"(Übersetzt von Google) Weniger bekannt als die nahe der Grenze, aber genauso vollständig.

(Original)
Moins connu que celui près de la frontière mais tout  aussi complet.";26;nahe grenze genauso vollständig moins connu que celui près la frontière mais tout aussi complet;0;0;Sentiment(polarity=0.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;1;4,2;1;ChIJpa45do3OlkcR4o3pBF4yTe8;"(Übersetzt von Google) Es ist geradezu schmutzig und macht überhaupt nicht Lust zu kaufen.

(Original)
Ses franchement crade et sa donne pas du tout envie d'acheter.";26;geradezu schmutzig nicht lust kaufen ses franchement crade donne pas tout envie acheter;-0,7;0;Sentiment(polarity=-0.7, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;5;4,2;1;ChIJpa45do3OlkcR4o3pBF4yTe8;"(Übersetzt von Google) Wie in anderen Supermärkten

(Original)
Jak w innych supermarketach";12;supermärkten jak innych supermarketach;0;0;Sentiment(polarity=0.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;4;4,2;0;ChIJpa45do3OlkcR4o3pBF4yTe8;"(Übersetzt von Google) Interessante Preise

(Original)
Prix intéressants";8;interessante preise prix intéressants;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;5;4,2;3;ChIJpa45do3OlkcR4o3pBF4yTe8;"Lustige nette Mitarbeiter, die gerne helfen.Ja...selbst wenn ""Mann""... sich nicht zu recht findet.Diese Truppe in diesem Lidl ist einfach"" Klasse"".";20;lustige nette mitarbeiter gerne helfen nicht findet truppe lidl einfach klasse;0,85;0;Sentiment(polarity=0.85, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;5;4,2;0;ChIJpa45do3OlkcR4o3pBF4yTe8;"(Übersetzt von Google) Immer praktisch

(Original)
Toujours pratique";8;immer praktisch toujours pratique;0,7;0;Sentiment(polarity=0.7, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;4;4,2;1;ChIJpa45do3OlkcR4o3pBF4yTe8;"(Übersetzt von Google) Immer zufrieden mit dem Geschäft, sind die Produkte von guter Qualität. Preis-Leistungsverhältnis auch. Sie haben Optionen.

(Original)
Toujours satisfaite du magazin les produits sont de bonnes qualités. Rapport qualité prix également. Il y a du choix.";39;immer zufrieden geschäft produkte guter qualität preis leistungsverhältnis optionen toujours satisfaite magazin produits sont bonnes qualités rapport qualité prix également il choix;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;4;4,2;0;ChIJpa45do3OlkcR4o3pBF4yTe8;"(Übersetzt von Google) Von der Ruhe

(Original)
De calité";9;ruhe calité;0;0;Sentiment(polarity=0.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;5;4,2;0;ChIJpa45do3OlkcR4o3pBF4yTe8;"(Übersetzt von Google) Einwandfrei

(Original)
Impeccable";6;einwandfrei impeccable;0;0;Sentiment(polarity=0.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;2;4,2;1;ChIJpa45do3OlkcR4o3pBF4yTe8;"....aufgerissenen Waren, leere Dosen,  leere Packungen, umgeschmissene Ware....
Wenn man sieht was drinn rum läuft.
Da bist froh wenn schnell wieder draußen bist.
Die Mitarbeiter sind nur beschäftigt dem Chaos ""Herr"" zu werden und sind trotzdem noch freundlich und hilfsbereit.";40;aufgerissenen leere dosen leere packungen umgeschmissene ware sieht drinn rum läuft froh schnell draußen mitarbeiter beschäftigt chaos herr freundlich hilfsbereit;0,85;0;Sentiment(polarity=0.85, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;5;4,2;0;ChIJpa45do3OlkcR4o3pBF4yTe8;Große Auswahl, sehr gutes Personal.;5;große auswahl sehr gutes personal;0,7;0;Sentiment(polarity=0.7, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;4;4,2;0;ChIJpa45do3OlkcR4o3pBF4yTe8;Neu gebaut und so alles ordentlich und sauber dort.;9;neu gebaut alles ordentlich sauber;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;3;4,2;0;ChIJpa45do3OlkcR4o3pBF4yTe8;Alles unaufgeräumt und aufgerissene und verteilte ware keine richtige Aufteilung. Unübersichtlich. Kein kompetentes Personal;14;alles unaufgeräumt aufgerissene verteilte ware keine richtige aufteilung unübersichtlich kompetentes personal;0;0;Sentiment(polarity=0.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;1;4,2;2;ChIJpa45do3OlkcR4o3pBF4yTe8;"Kassierer/Kassen Hopping, Gewinnmaximierung auf Kosten der Kassierer mit dem Ergebnis, dass Kundschaft grundsätzlich an der Kasse warten muss.
Einkaufen zum Abgewöhnen....!
Durch bestimmte Kundschaft kommt oft Basarstimmung auf...";28;kassierer kassen hopping gewinnmaximierung kosten kassierer ergebnis kundschaft grundsätzlich kasse warten einkaufen abgewöhnen bestimmte kundschaft basarstimmung;-0,7;0;Sentiment(polarity=-0.7, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;5;4,2;0;ChIJpa45do3OlkcR4o3pBF4yTe8;"(Übersetzt von Google) Gut

(Original)
Bien";6;gut bien;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;5;4,2;0;ChIJpa45do3OlkcR4o3pBF4yTe8;"(Übersetzt von Google) OK

(Original)
Ok";6;ok ok;0;0;Sentiment(polarity=0.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;4;4,2;3;ChIJpa45do3OlkcR4o3pBF4yTe8;Lidl war ausverkauft. Frankreich hatte fast das ganze Sortiment gekauft. Die Kassiererin waren an der Leistungsgrenze. Ein großes Lob an das Personal.;22;lidl ausverkauft frankreich fast sortiment gekauft kassiererin leistungsgrenze großes lob personal;0;0;Sentiment(polarity=0.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;4;4,2;0;ChIJpa45do3OlkcR4o3pBF4yTe8;Lidl überall gleich;3;lidl überall;0;0;Sentiment(polarity=0.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;2;4,2;0;ChIJpa45do3OlkcR4o3pBF4yTe8;Günstig einkaufen;2;günstig einkaufen;0,7;0;Sentiment(polarity=0.7, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;5;4,2;0;ChIJpa45do3OlkcR4o3pBF4yTe8;Gehe gerne einkaufen , da Bäckerei, und Obst ,Gemüse , und Salat immer frisch zuhaben ist;16;gehe gerne einkaufen bäckerei obst gemüse salat immer frisch zuhaben;0;0;Sentiment(polarity=0.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;5;4,2;0;ChIJpa45do3OlkcR4o3pBF4yTe8;"(Übersetzt von Google) Einige Produkte sind nur hier zu finden ... Sehr gute Grillprodukte ...

(Original)
Unele produse se găsesc doar aici... Foarte bune produse pentru grill...";27;produkte finden sehr gute grillprodukte unele produse se găsesc doar aici foarte bune produse pentru grill;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;5;4,2;0;ChIJpa45do3OlkcR4o3pBF4yTe8;"(Übersetzt von Google) Schlecht

(Original)
Nul";6;schlecht nul;-1;0;Sentiment(polarity=-1.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;5;4,2;0;ChIJpa45do3OlkcR4o3pBF4yTe8;Sauber und fein;3;sauber fein;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;5;4,2;0;ChIJpa45do3OlkcR4o3pBF4yTe8;"(Übersetzt von Google) Die Preise sind top

(Original)
Les prix sont top";12;preise top prix sont top;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;5;4,2;0;ChIJpa45do3OlkcR4o3pBF4yTe8;Gut;1;gut;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;3;4,2;0;ChIJpa45do3OlkcR4o3pBF4yTe8;Fast;1;fast;0;0;Sentiment(polarity=0.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;5;4,2;0;ChIJpa45do3OlkcR4o3pBF4yTe8;Gute parkmöglichkeiten;2;gute parkmöglichkeiten;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;5;4,2;0;ChIJpa45do3OlkcR4o3pBF4yTe8;Großer Parkplatz und aufgeräumter Markt. Der große Ansturm an Leuten lässt sich allerdings auch mit vollbesetzten Kassen und schnellen Kassieren nur mühsam bewältigen. Trotz der vielen Leute sind die Regale jedoch immer aufgefüllt.;33;großer parkplatz aufgeräumter markt große ansturm leuten lässt vollbesetzten kassen schnellen kassieren mühsam bewältigen trotz leute regale immer aufgefüllt;0,7;0;Sentiment(polarity=0.7, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;3;4,2;0;ChIJpa45do3OlkcR4o3pBF4yTe8;Sehr gut und günstig aber gibt es nicht viele Sachen;10;sehr gut günstig nicht sachen;0,7;0;Sentiment(polarity=0.7, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;1;4,2;2;ChIJpa45do3OlkcR4o3pBF4yTe8;Sehr sehr viele Kunden aus Frankreich...Regale oft durcheinander...aufgerissene Packungen...anfassen der Backwaren....für mich nicht tollerierbar;14;sehr sehr kunden frankreich regale durcheinander aufgerissene packungen anfassen backwaren nicht tollerierbar;-1;0;Sentiment(polarity=-1.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;5;4,2;0;ChIJpa45do3OlkcR4o3pBF4yTe8;"(Übersetzt von Google) Sehr gut

(Original)
Très bien";8;sehr gut bien;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;5;4,2;0;ChIJpa45do3OlkcR4o3pBF4yTe8;"(Übersetzt von Google) Gute Preise

(Original)
Preturi bune";8;gute preise preturi bune;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;2;4,2;0;ChIJpa45do3OlkcR4o3pBF4yTe8;"Zu voll gestellt!
Von den Angeboten bekommt man auch nicht alles.";11;voll gestellt angeboten bekommt nicht alles;0;0;Sentiment(polarity=0.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;5;4,2;0;ChIJpa45do3OlkcR4o3pBF4yTe8;"(Übersetzt von Google) nett

(Original)
Sympa";6;nett sympa;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;5;4,2;2;ChIJpa45do3OlkcR4o3pBF4yTe8;toller Laden gute Preise und eine große Auswahl an Angeboten Ums einfach zu sagen LIDL lohnt sich 😂;18;toller laden gute preise große auswahl angeboten ums einfach sagen lidl lohnt;0,85;0;Sentiment(polarity=0.8500000000000001, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;3;4,2;2;ChIJpa45do3OlkcR4o3pBF4yTe8;"(Übersetzt von Google) Big Lidl für die Region. In derselben Gruppe befindet sich ein nahe gelegenes Kaufland.
Es gibt viele Produkte der Marke Lidl, aber nicht viel Auswahl. Die Aktionen sind nicht großartig ...

(Original)
Gros Lidl pour la région. Dans le même groupe il y a un Kaufland à proximité.
On trouve pas mal de produits de marque Lidl mais peu de choix. Les promos ne sont pas top...";70;big lidl region gruppe befindet nahe gelegenes kaufland produkte marke lidl nicht auswahl aktionen nicht großartig gros lidl pour la région dans même groupe il kaufland proximité on trouve pas mal produits marque lidl mais peu choix promos ne sont pas top;0,25;0;Sentiment(polarity=0.25, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;5;4,2;0;ChIJpa45do3OlkcR4o3pBF4yTe8;Freundliches Personal !;3;freundliches personal;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;5;4,2;0;ChIJpa45do3OlkcR4o3pBF4yTe8;"(Übersetzt von Google) OK

(Original)
Ok";6;ok ok;0;0;Sentiment(polarity=0.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;4;4,2;0;ChIJpa45do3OlkcR4o3pBF4yTe8;"(Übersetzt von Google) Ein Geschäft, das immer praktisch ist, um manchmal attraktive Preise und gute Angebote zu haben.

(Original)
Un magasin toujours pratique pour avoir des prix intéressant et de bonne promo parfois.";33;geschäft immer praktisch manchmal attraktive preise gute angebote magasin toujours pratique pour avoir prix intéressant bonne promo parfois;0,9;0;Sentiment(polarity=0.9, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;4;4,2;0;ChIJpa45do3OlkcR4o3pBF4yTe8;Lidl lohnt sich 1fach;4;lidl lohnt;0;0;Sentiment(polarity=0.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;5;4,2;0;ChIJpa45do3OlkcR4o3pBF4yTe8;"(Übersetzt von Google) Nur LIDL :)

(Original)
Just LIDL :)";10;lidl just lidl;0;0;Sentiment(polarity=0.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;4;4,2;0;ChIJpa45do3OlkcR4o3pBF4yTe8;"(Übersetzt von Google) Ein kompletter Speichenwechsel seit meinem letzten Besuch.
Produkte sind verschwunden und andere sind erschienen.

Aber es gibt immer eine Wahl und es ist ein Plus.

(Original)
Un changement complet des rayons depuis mon dernier passage.
Des produits ont disparus, et d'autre apparus.

Mais il y a toujours du choix et c'est un plus.";56;kompletter speichenwechsel letzten besuch produkte verschwunden erschienen immer wahl plus changement complet rayons depuis mon dernier passage produits ont disparus autre apparus mais il toujours choix est plus;0;0;Sentiment(polarity=0.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;4;4,2;0;ChIJpa45do3OlkcR4o3pBF4yTe8;Gut;1;gut;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;3;4,2;0;ChIJpa45do3OlkcR4o3pBF4yTe8;Im Vergleich zu anderen Lidl Märkten unterschiedlich sortiert.;8;vergleich lidl märkten unterschiedlich sortiert;0;0;Sentiment(polarity=0.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;1;4,2;1;ChIJpa45do3OlkcR4o3pBF4yTe8;Alles durcheinander null Punkte;4;alles durcheinander null punkte;-1;0;Sentiment(polarity=-1.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;5;4,2;0;ChIJpa45do3OlkcR4o3pBF4yTe8;Immer alles frisch und nette Leute;6;immer alles frisch nette leute;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;4;4,2;0;ChIJpa45do3OlkcR4o3pBF4yTe8;Guter Supermarkt. Sauber & ordentlich. Personal ist weitgehend freundlich.;9;guter supermarkt sauber ordentlich personal weitgehend freundlich;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;5;4,2;0;ChIJpa45do3OlkcR4o3pBF4yTe8;"(Übersetzt von Google) Gute Preise

(Original)
Хорошие цены";8;gute preise хорошие цены;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;5;4,2;4;ChIJpa45do3OlkcR4o3pBF4yTe8;Super schön zum einkaufen.;4;super schön einkaufen;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;4;4,2;0;ChIJpa45do3OlkcR4o3pBF4yTe8;Überlaufen von Französischen Mitmenschen,  dass muss man schon wollen. Ansonsten sehr gut.;12;überlaufen französischen mitmenschen ansonsten sehr gut;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Boschstraße 3;3;4,2;2;ChIJpa45do3OlkcR4o3pBF4yTe8;Eine Lidl-Filiale, die mit hoher Dichte an sozialen Randgruppen in der Umgebung zu kämpfen hat.;15;lidl filiale hoher dichte sozialen randgruppen umgebung kämpfen;0,7;0;Sentiment(polarity=0.7, subjectivity=0.0)
Lidl;Lidl Kehl  - Römerstraße 90;5;4,2;0;ChIJ7y1L1kDMlkcRCibC-YkniY8;Wie immer sehr günstig und gut;6;immer sehr günstig gut;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Römerstraße 90;4;4,2;0;ChIJ7y1L1kDMlkcRCibC-YkniY8;"(Übersetzt von Google) Es ist sauber und freundliches Personal. Es ist nicht teuer, aber es zeigt sich in der Qualität der Produkte. Und es ist ein wahres Eldorado für Gemüseprodukte, verglichen mit Geschäften in Frankreich.

(Original)
C'est propre et personnel aimable. C'est pas cher mais ça se sent à la qualité des produits. Et c'est un vrai eldorado quant aux pruduits végé, comparé aux commerces en France.";67;sauber freundliches personal nicht teuer zeigt qualität produkte wahres eldorado gemüseprodukte verglichen geschäften frankreich est propre personnel aimable est pas cher mais ça se sent la qualité produits est vrai eldorado quant aux pruduits végé comparé aux commerces france;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Römerstraße 90;5;4,2;0;ChIJ7y1L1kDMlkcRCibC-YkniY8;Top gerne wieder;3;top gerne;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Römerstraße 90;5;4,2;0;ChIJ7y1L1kDMlkcRCibC-YkniY8;"(Übersetzt von Google) In der Nähe von zu Hause und immer eine Wahl

(Original)
Près de chez Moi et toujours du choix";22;nähe hause immer wahl près chez moi toujours choix;0;0;Sentiment(polarity=0.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Römerstraße 90;5;4,2;0;ChIJ7y1L1kDMlkcRCibC-YkniY8;"(Übersetzt von Google) Super Lidl Jadore

(Original)
Super lidl jadore";10;super lidl jadore super lidl jadore;0;0;Sentiment(polarity=0.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Römerstraße 90;5;4,2;0;ChIJ7y1L1kDMlkcRCibC-YkniY8;"(Übersetzt von Google) Eines der angenehmsten Lidl Deutschlands mit aufgeräumten Produkten, einer ausreichenden Auswahl an frischem Obst und Gemüse, einem großen Backblech, das gut geräumt und leicht zugänglich ist, vor allem aber Gänge zwischen den breiteren Strahlen (vielleicht nicht ist ein Eindruck) so viel angenehmer für Reisen, wenn viel los ist.

(Original)
Un des Lidl en Alĺemagne les plus agréables avec les produits bien rangés, une gamme de fruits et légumes frais suffisante, un grand rayon boulangerie bien dégagé et facile d'accès, mais surtout des allées entre les rayons plus larges (peut-être n'est ce qu'une impression) donc plus agréables pour les déplacements en cas d'affluence.";105;angenehmsten lidl deutschlands aufgeräumten produkten ausreichenden auswahl frischem obst gemüse großen backblech gut geräumt zugänglich gänge breiteren strahlen nicht eindruck angenehmer reisen lidl alĺemagne plus agréables avec produits bien rangés une gamme fruits légumes frais suffisante grand rayon boulangerie bien dégagé facile accès mais surtout allées entre rayons plus larges peut être est ce qu une impression donc plus agréables pour déplacements cas affluence;0,85;0;Sentiment(polarity=0.85, subjectivity=0.0)
Lidl;Lidl Kehl  - Römerstraße 90;4;4,2;0;ChIJ7y1L1kDMlkcRCibC-YkniY8;"(Übersetzt von Google) Es gibt eine gute Qualität an frischem Gemüse und Obst, das persönliche Top.

(Original)
On trouve une bonne qualité en légumes et fruits frais, le personnelles aux tops.";31;gute qualität frischem gemüse obst persönliche top on trouve une bonne qualité légumes fruits frais personnelles aux tops;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Römerstraße 90;5;4,2;0;ChIJ7y1L1kDMlkcRCibC-YkniY8;"(Übersetzt von Google) Gut

(Original)
Bien";6;gut bien;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Römerstraße 90;5;4,2;0;ChIJ7y1L1kDMlkcRCibC-YkniY8;"(Übersetzt von Google) Spitze toll

(Original)
Top super";8;spitze toll top super;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Römerstraße 90;2;4,2;0;ChIJ7y1L1kDMlkcRCibC-YkniY8;Es ist immer nur eine oder 2 Kassen geöffnet. Die Warteschlange verläuft durch den halben Laden.;16;immer kassen geöffnet warteschlange verläuft halben laden;0;0;Sentiment(polarity=0.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Römerstraße 90;4;4,2;0;ChIJ7y1L1kDMlkcRCibC-YkniY8;"(Übersetzt von Google) Lidl Deutschland hat mir etwas weniger gefallen als Lidl Frankreich ... es sind nicht die gleichen Artikel aber man findet trotzdem was man sucht.

(Original)
Lidl Allemagne j'ai un peu moins aimé que Lidl France  ...  ce ne sont pas les mêmes articles mais on peut y trouver son bonheur quand même .";56;lidl deutschland gefallen lidl frankreich nicht gleichen artikel findet sucht lidl allemagne ai peu moins aimé que lidl france ce ne sont pas mêmes articles mais on peut trouver son bonheur quand même;0;0;Sentiment(polarity=0.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Römerstraße 90;5;4,2;1;ChIJ7y1L1kDMlkcRCibC-YkniY8;Schöne umgebaute Filiale;3;schöne umgebaute filiale;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Römerstraße 90;1;4,2;0;ChIJ7y1L1kDMlkcRCibC-YkniY8;Nein niet gut;3;niet gut;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Römerstraße 90;4;4,2;0;ChIJ7y1L1kDMlkcRCibC-YkniY8;"(Übersetzt von Google) Sauberer und gut geführter Laden. Effizientes und aufmerksames Personal. Aktuelle Produkte in guter Qualität und viele Werbevorschläge.
Viele französische Kunden, nicht unbedingt die diskretesten und gebildetsten ...

(Original)
Magasin propre et bien géré. Personnel efficace et attentif. Produits courants de bonne qualité et nombreuses propositions promotionnelles.
Beaucoup de clientèle française, pas forcément la plus discrète et bien élévée...";61;sauberer gut geführter laden effizientes aufmerksames personal aktuelle produkte guter qualität werbevorschläge französische kunden nicht unbedingt diskretesten gebildetsten magasin propre bien géré personnel efficace attentif produits courants bonne qualité nombreuses propositions promotionnelles beaucoup clientèle française pas forcément la plus discrète bien élévée;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Römerstraße 90;4;4,2;0;ChIJ7y1L1kDMlkcRCibC-YkniY8;"(Übersetzt von Google) Gut

(Original)
Bien";6;gut bien;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Römerstraße 90;5;4,2;0;ChIJ7y1L1kDMlkcRCibC-YkniY8;"(Übersetzt von Google) oben!

(Original)
top!";6;top;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Römerstraße 90;5;4,2;0;ChIJ7y1L1kDMlkcRCibC-YkniY8;"(Übersetzt von Google) Darm

(Original)
Gut";6;darm gut;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Römerstraße 90;4;4,2;0;ChIJ7y1L1kDMlkcRCibC-YkniY8;"(Übersetzt von Google) Groß

(Original)
Génial";6;génial;0;0;Sentiment(polarity=0.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Römerstraße 90;4;4,2;0;ChIJ7y1L1kDMlkcRCibC-YkniY8;"(Übersetzt von Google) Um gut zu überleben, zumindest was die Preise angeht.

(Original)
Za preživetje kar v redu trgovina, vsaj kar se cen tiče.";24;gut überleben zumindest preise angeht za preživetje kar redu trgovina vsaj kar se cen tiče;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Römerstraße 90;4;4,2;0;ChIJ7y1L1kDMlkcRCibC-YkniY8;"(Übersetzt von Google) Lidl aus Neuried (Deutschland) sehr sauber, gut sortiert und sehr günstig

(Original)
Lidl de Neuried( Allemagne) très propre bien achalandé et très intéressant au niveau des prix";30;lidl neuried deutschland sehr sauber gut sortiert sehr günstig lidl neuried allemagne propre bien achalandé intéressant niveau prix;0,85;0;Sentiment(polarity=0.85, subjectivity=0.0)
Lidl;Lidl Kehl  - Römerstraße 90;2;4,2;0;ChIJ7y1L1kDMlkcRCibC-YkniY8;Wie meistens in der Mittagspause. Der Laden hat 5 Kassen...man frägt sich jedoch wofür. Ewige Wartezeiten weil oft nur eine Kasse geöffnet ist. Die Wartenden stehen dann so eng, dass die Vorgaben und Abstände bezüglich Corona nicht gewahrt sind. Es scheint, als  bräuchte das Personal 2 Köpfe, 4 Hände und der Körper sollte teilbar sein. Dann könnte das System funktionieren.;60;meistens mittagspause laden kassen frägt wofür ewige wartezeiten kasse geöffnet wartenden stehen eng vorgaben abstände bezüglich corona nicht gewahrt scheint bräuchte personal köpfe hände körper teilbar system funktionieren;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Römerstraße 90;4;4,2;0;ChIJ7y1L1kDMlkcRCibC-YkniY8;"(Übersetzt von Google) Sauberer Ort und viel Auswahl

(Original)
Lieu propre et beaucoup de choix";15;sauberer ort auswahl lieu propre beaucoup choix;0;0;Sentiment(polarity=0.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Römerstraße 90;4;4,2;0;ChIJ7y1L1kDMlkcRCibC-YkniY8;"(Übersetzt von Google) Gutes Preis-Leistungs-Verhältnis ..... sauberer Laden

(Original)
Bon rapport qualité-prix.....magasin propre";13;gutes preis leistungs verhältnis sauberer laden bon rapport qualité prix magasin propre;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Römerstraße 90;5;4,2;0;ChIJ7y1L1kDMlkcRCibC-YkniY8;"(Übersetzt von Google) Spitze

(Original)
Top";6;spitze top;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Römerstraße 90;5;4,2;0;ChIJ7y1L1kDMlkcRCibC-YkniY8;"(Übersetzt von Google) Besser seit es neu gemacht wurde

(Original)
Mieux depuis qu’il a été refait";16;neu mieux depuis qu’il été refait;0;0;Sentiment(polarity=0.0, subjectivity=0.0)
Lidl;Lidl Kehl  - Römerstraße 90;5;4,2;0;ChIJ7y1L1kDMlkcRCibC-YkniY8;Super aufgeräumt und sauber. Alles übersichtlich und leicht zu finden. Angenehmer Einkauf, gerne immer wieder.;15;super aufgeräumt sauber alles übersichtlich finden angenehmer einkauf gerne immer;1;0;Sentiment(polarity=1.0, subjectivity=0.0)
